Tier	Begin time	End time	Duration	Annotation
annotation	00:00:26.788	00:00:27.178	0.390	D
annotation	00:00:27.178	00:00:27.562	0.383	D
annotation	00:00:27.562	00:00:27.926	0.365	P
annotation	00:00:27.926	00:00:28.284	0.358	G
annotation	00:00:28.284	00:00:28.648	0.363	D
annotation	00:00:28.648	00:00:29.022	0.374	P
annotation	00:00:29.022	00:00:29.378	0.356	G
annotation	00:00:29.378	00:00:29.745	0.367	R
annotation	00:00:29.745	00:00:30.519	0.774	G
annotation	00:00:30.519	00:00:31.300	0.781	G
annotation	00:00:31.300	00:00:32.753	1.453	P
annotation	00:00:32.753	00:00:33.123	0.370	G
annotation	00:00:33.123	00:00:33.493	0.370	G
annotation	00:00:33.493	00:00:33.843	0.350	P
annotation	00:00:33.843	00:00:34.192	0.350	P
annotation	00:00:34.192	00:00:34.571	0.379	D
annotation	00:00:34.571	00:00:34.950	0.379	D
annotation	00:00:34.950	00:00:35.720	0.770	P
annotation	00:00:35.720	00:00:36.134	0.413	D
annotation	00:00:36.134	00:00:36.506	0.372	S^
annotation	00:00:36.506	00:00:36.919	0.413	D
annotation	00:00:36.919	00:00:37.320	0.401	D
annotation	00:00:37.320	00:00:37.656	0.336	P
annotation	00:00:37.656	00:00:37.982	0.325	G
annotation	00:00:37.982	00:00:38.392	0.411	D
annotation	00:00:38.392	00:00:38.766	0.373	P
annotation	00:00:38.766	00:00:39.145	0.379	D
annotation	00:00:39.145	00:00:39.523	0.379	G
annotation	00:00:39.523	00:00:39.905	0.382	D
annotation	00:00:39.905	00:00:40.287	0.382	P
annotation	00:00:40.287	00:00:40.661	0.374	G
annotation	00:00:40.661	00:00:41.020	0.359	R
annotation	00:00:41.020	00:00:41.420	0.399	S
annotation	00:00:41.420	00:00:41.781	0.361	R
annotation	00:00:41.781	00:00:42.157	0.376	G
annotation	00:00:42.157	00:00:42.509	0.352	G
annotation	00:00:42.509	00:00:42.884	0.375	P
annotation	00:00:42.884	00:00:43.281	0.398	P
annotation	00:00:43.281	00:00:43.626	0.345	D
annotation	00:00:43.626	00:00:44.022	0.395	P
annotation	00:00:44.022	00:00:44.374	0.352	D
annotation	00:00:44.374	00:00:44.754	0.380	S^
annotation	00:00:44.754	00:00:45.101	0.348	D
annotation	00:00:45.101	00:00:45.511	0.410	S^
annotation	00:00:45.511	00:00:45.900	0.389	R^
annotation	00:00:45.900	00:00:46.236	0.336	S^
annotation	00:00:46.236	00:00:46.630	0.394	G^
annotation	00:00:46.630	00:00:47.400	0.770	R^
annotation	00:00:47.400	00:00:47.758	0.358	S^
annotation	00:00:47.758	00:00:48.128	0.370	D
annotation	00:00:48.128	00:00:48.498	0.370	S^
annotation	00:00:48.498	00:00:48.912	0.414	R^
annotation	00:00:48.912	00:00:49.714	0.801	S^
annotation	00:00:49.714	00:00:50.101	0.388	D
annotation	00:00:50.101	00:00:50.473	0.372	P
annotation	00:00:50.473	00:00:50.880	0.407	D
annotation	00:00:50.880	00:00:51.241	0.360	S^
annotation	00:00:51.241	00:00:52.014	0.773	D
annotation	00:00:52.014	00:00:52.360	0.347	P
annotation	00:00:52.360	00:00:52.761	0.401	G
annotation	00:00:52.761	00:00:53.161	0.400	R
annotation	00:00:53.161	00:00:53.535	0.373	S
annotation	00:00:53.535	00:00:53.902	0.367	R
annotation	00:00:53.902	00:00:54.642	0.740	G
annotation	00:00:54.642	00:00:54.961	0.319	R
annotation	00:00:54.961	00:00:55.301	0.340	G
annotation	00:00:55.301	00:00:55.700	0.400	R
annotation	00:00:55.700	00:00:56.052	0.351	S
annotation	00:00:56.052	00:00:56.801	0.750	R
annotation	00:00:56.801	00:00:57.141	0.340	S
annotation	00:00:57.141	00:00:57.521	0.380	R
annotation	00:00:57.521	00:00:57.861	0.340	S
annotation	00:00:57.861	00:00:58.221	0.360	G
annotation	00:00:58.221	00:00:58.613	0.392	R
annotation	00:00:58.613	00:00:58.961	0.348	G
annotation	00:00:58.961	00:00:59.321	0.360	S
annotation	00:00:59.321	00:00:59.711	0.391	R
annotation	00:00:59.711	00:01:00.083	0.372	S
annotation	00:01:00.083	00:01:00.421	0.337	D
annotation	00:01:00.421	00:01:00.781	0.360	S
annotation	00:01:00.781	00:01:01.141	0.360	R
annotation	00:01:01.141	00:01:01.500	0.360	G
annotation	00:01:01.500	00:01:01.916	0.416	R
annotation	00:01:01.916	00:01:02.262	0.346	G
annotation	00:01:02.262	00:01:02.641	0.380	P
annotation	00:01:02.641	00:01:02.960	0.319	G
annotation	00:01:02.960	00:01:03.376	0.415	P
annotation	00:01:03.376	00:01:04.101	0.725	D
annotation	00:01:04.101	00:01:05.594	1.493	P
annotation	00:01:05.594	00:01:05.999	0.405	G
annotation	00:01:05.999	00:01:06.430	0.431	P
annotation	00:01:06.430	00:01:06.782	0.353	D
annotation	00:01:06.782	00:01:07.135	0.353	P
annotation	00:01:07.135	00:01:07.508	0.373	D
annotation	00:01:07.508	00:01:07.881	0.373	S^
annotation	00:01:07.881	00:01:08.182	0.301	R^
annotation	00:01:08.182	00:01:08.580	0.398	G^
annotation	00:01:08.580	00:01:09.319	0.739	R^
annotation	00:01:09.319	00:01:09.677	0.358	G^
annotation	00:01:09.677	00:01:10.359	0.682	S^
annotation	00:01:10.359	00:01:10.701	0.342	R^
annotation	00:01:10.701	00:01:11.500	0.798	D
annotation	00:01:11.500	00:01:11.829	0.329	S^
annotation	00:01:11.829	00:01:12.566	0.738	P
annotation	00:01:12.566	00:01:12.939	0.373	D
annotation	00:01:12.939	00:01:13.279	0.340	S
annotation	00:01:13.279	00:01:13.702	0.423	R
annotation	00:01:13.702	00:01:14.001	0.300	G
annotation	00:01:14.001	00:01:14.721	0.720	S
annotation	00:01:14.721	00:01:15.139	0.418	D
annotation	00:01:15.139	00:01:15.839	0.700	P
annotation	00:01:15.839	00:01:16.181	0.342	G
annotation	00:01:16.181	00:01:16.599	0.418	R
annotation	00:01:16.599	00:01:16.986	0.387	S
annotation	00:01:16.986	00:01:17.385	0.399	R
annotation	00:01:17.385	00:01:17.738	0.353	G
annotation	00:01:17.738	00:01:18.092	0.353	G
annotation	00:01:18.092	00:01:18.866	0.774	R
annotation	00:01:18.866	00:01:19.038	0.172	S
annotation	00:01:19.038	00:01:19.210	0.172	S
annotation	00:01:19.210	00:01:19.382	0.172	R
annotation	00:01:19.382	00:01:19.554	0.172	R
annotation	00:01:19.554	00:01:19.738	0.184	G
annotation	00:01:19.738	00:01:19.920	0.181	G
annotation	00:01:19.920	00:01:20.107	0.187	R
annotation	00:01:20.107	00:01:20.291	0.184	R
annotation	00:01:20.291	00:01:20.464	0.173	S
annotation	00:01:20.464	00:01:20.637	0.173	R
annotation	00:01:20.637	00:01:20.811	0.173	G
annotation	00:01:20.811	00:01:20.984	0.173	R
annotation	00:01:20.984	00:01:21.159	0.175	S
annotation	00:01:21.159	00:01:21.333	0.175	R
annotation	00:01:21.333	00:01:21.508	0.175	S
annotation	00:01:21.508	00:01:21.682	0.175	D
annotation	00:01:21.682	00:01:21.862	0.180	S
annotation	00:01:21.862	00:01:22.042	0.180	R
annotation	00:01:22.042	00:01:22.222	0.180	G
annotation	00:01:22.222	00:01:22.403	0.180	P
annotation	00:01:22.403	00:01:22.570	0.168	G
annotation	00:01:22.570	00:01:22.738	0.168	R
annotation	00:01:22.738	00:01:22.905	0.168	S
annotation	00:01:22.905	00:01:23.073	0.168	R
annotation	00:01:23.073	00:01:23.245	0.172	G
annotation	00:01:23.245	00:01:23.416	0.172	P
annotation	00:01:23.416	00:01:23.588	0.172	G
annotation	00:01:23.588	00:01:23.759	0.172	G
annotation	00:01:23.759	00:01:23.935	0.176	R
annotation	00:01:23.935	00:01:24.079	0.143	S
annotation	00:01:24.079	00:01:24.288	0.209	R
annotation	00:01:24.288	00:01:24.464	0.176	G
annotation	00:01:24.464	00:01:24.648	0.184	R
annotation	00:01:24.648	00:01:24.832	0.184	R
annotation	00:01:24.832	00:01:25.015	0.184	S
annotation	00:01:25.015	00:01:25.199	0.184	D
annotation	00:01:25.199	00:01:25.379	0.181	S
annotation	00:01:25.379	00:01:25.560	0.181	R
annotation	00:01:25.560	00:01:25.740	0.181	G
annotation	00:01:25.740	00:01:25.921	0.181	R
annotation	00:01:25.921	00:01:26.109	0.188	G
annotation	00:01:26.109	00:01:26.297	0.188	P
annotation	00:01:26.297	00:01:26.485	0.188	G
annotation	00:01:26.485	00:01:26.673	0.188	P
annotation	00:01:26.673	00:01:26.847	0.174	D
annotation	00:01:26.847	00:01:27.021	0.174	P
annotation	00:01:27.021	00:01:27.194	0.174	D
annotation	00:01:27.194	00:01:27.368	0.174	S^
annotation	00:01:27.368	00:01:27.551	0.183	D
annotation	00:01:27.551	00:01:27.734	0.183	D
annotation	00:01:27.734	00:01:27.918	0.183	P
annotation	00:01:27.918	00:01:28.101	0.183	G
annotation	00:01:28.101	00:01:28.285	0.184	D
annotation	00:01:28.285	00:01:28.479	0.194	P
annotation	00:01:28.479	00:01:28.654	0.175	G
annotation	00:01:28.654	00:01:28.838	0.184	R
annotation	00:01:28.838	00:01:29.219	0.381	G
annotation	00:01:29.219	00:01:29.541	0.322	G
annotation	00:01:29.541	00:01:30.241	0.700	P
annotation	00:01:30.241	00:01:30.482	0.241	G
annotation	00:01:30.482	00:01:30.649	0.168	G
annotation	00:01:30.649	00:01:30.837	0.187	P
annotation	00:01:30.837	00:01:31.024	0.187	P
annotation	00:01:31.024	00:01:31.204	0.180	D
annotation	00:01:31.204	00:01:31.384	0.180	D
annotation	00:01:31.384	00:01:31.744	0.360	P
annotation	00:01:31.744	00:01:31.937	0.193	D
annotation	00:01:31.937	00:01:32.130	0.193	S^
annotation	00:01:32.130	00:01:32.324	0.193	D
annotation	00:01:32.324	00:01:32.482	0.158	D
annotation	00:01:32.482	00:01:32.690	0.208	P
annotation	00:01:32.690	00:01:32.862	0.173	G
annotation	00:01:32.862	00:01:33.035	0.173	D
annotation	00:01:33.035	00:01:33.207	0.173	P
annotation	00:01:33.207	00:01:33.390	0.183	D
annotation	00:01:33.390	00:01:33.573	0.183	G
annotation	00:01:33.573	00:01:33.721	0.148	D
annotation	00:01:33.721	00:01:33.939	0.218	P
annotation	00:01:33.939	00:01:34.127	0.187	G
annotation	00:01:34.127	00:01:34.314	0.187	R
annotation	00:01:34.314	00:01:34.501	0.187	S
annotation	00:01:34.501	00:01:34.688	0.187	R
annotation	00:01:34.688	00:01:34.866	0.178	G
annotation	00:01:34.866	00:01:35.044	0.178	G
annotation	00:01:35.044	00:01:35.222	0.178	P
annotation	00:01:35.222	00:01:35.400	0.178	P
annotation	00:01:35.400	00:01:35.579	0.179	D
annotation	00:01:35.579	00:01:35.741	0.163	P
annotation	00:01:35.741	00:01:35.936	0.195	D
annotation	00:01:35.936	00:01:36.115	0.179	S^
annotation	00:01:36.115	00:01:36.298	0.184	D
annotation	00:01:36.298	00:01:36.494	0.196	S^
annotation	00:01:36.494	00:01:36.684	0.190	R^
annotation	00:01:36.684	00:01:36.862	0.178	S^
annotation	00:01:36.862	00:01:37.082	0.221	G^
annotation	00:01:37.082	00:01:37.422	0.340	R^
annotation	00:01:37.422	00:01:37.602	0.180	S^
annotation	00:01:37.602	00:01:37.803	0.202	D
annotation	00:01:37.803	00:01:37.995	0.192	S^
annotation	00:01:37.995	00:01:38.179	0.185	R^
annotation	00:01:38.179	00:01:38.568	0.389	S^
annotation	00:01:38.568	00:01:38.719	0.151	D
annotation	00:01:38.719	00:01:38.949	0.230	P
annotation	00:01:38.949	00:01:39.139	0.190	D
annotation	00:01:39.139	00:01:39.320	0.181	S^
annotation	00:01:39.320	00:01:39.682	0.362	D
annotation	00:01:39.682	00:01:39.863	0.181	P
annotation	00:01:39.863	00:01:40.057	0.194	G
annotation	00:01:40.057	00:01:40.252	0.194	R
annotation	00:01:40.252	00:01:40.446	0.194	S
annotation	00:01:40.446	00:01:40.640	0.194	R
annotation	00:01:40.640	00:01:40.960	0.319	G
annotation	00:01:40.960	00:01:41.164	0.204	R
annotation	00:01:41.164	00:01:41.339	0.175	G
annotation	00:01:41.339	00:01:41.482	0.144	R
annotation	00:01:41.482	00:01:41.680	0.197	S
annotation	00:01:41.680	00:01:42.019	0.340	R
annotation	00:01:42.019	00:01:42.241	0.222	S
annotation	00:01:42.241	00:01:42.400	0.158	R
annotation	00:01:42.400	00:01:42.596	0.196	S
annotation	00:01:42.596	00:01:42.773	0.177	G
annotation	00:01:42.773	00:01:42.947	0.174	R
annotation	00:01:42.947	00:01:43.121	0.174	G
annotation	00:01:43.121	00:01:43.296	0.174	S
annotation	00:01:43.296	00:01:43.470	0.174	R
annotation	00:01:43.470	00:01:43.644	0.174	S
annotation	00:01:43.644	00:01:43.801	0.158	D
annotation	00:01:43.801	00:01:43.991	0.190	S
annotation	00:01:43.991	00:01:44.165	0.174	R
annotation	00:01:44.165	00:01:44.346	0.181	G
annotation	00:01:44.346	00:01:44.527	0.181	R
annotation	00:01:44.527	00:01:44.708	0.181	G
annotation	00:01:44.708	00:01:44.861	0.153	P
annotation	00:01:44.861	00:01:45.020	0.160	G
annotation	00:01:45.020	00:01:45.240	0.219	P
annotation	00:01:45.240	00:01:45.639	0.399	D
annotation	00:01:45.639	00:01:46.361	0.723	P
annotation	00:01:46.361	00:01:46.528	0.166	G
annotation	00:01:46.528	00:01:46.710	0.182	P
annotation	00:01:46.710	00:01:46.901	0.191	D
annotation	00:01:46.901	00:01:47.075	0.173	P
annotation	00:01:47.075	00:01:47.261	0.186	D
annotation	00:01:47.261	00:01:47.446	0.185	S^
annotation	00:01:47.446	00:01:47.631	0.185	R^
annotation	00:01:47.631	00:01:47.817	0.185	G^
annotation	00:01:47.817	00:01:48.186	0.369	R^
annotation	00:01:48.186	00:01:48.341	0.155	G^
annotation	00:01:48.341	00:01:48.727	0.386	S^
annotation	00:01:48.727	00:01:48.898	0.171	R^
annotation	00:01:48.898	00:01:49.261	0.363	D
annotation	00:01:49.261	00:01:49.380	0.119	S^
annotation	00:01:49.380	00:01:49.760	0.380	P
annotation	00:01:49.760	00:01:49.940	0.180	D
annotation	00:01:49.940	00:01:50.150	0.210	S
annotation	00:01:50.150	00:01:50.328	0.178	R
annotation	00:01:50.328	00:01:50.480	0.152	G
annotation	00:01:50.480	00:01:50.873	0.393	S
annotation	00:01:50.873	00:01:51.040	0.167	D
annotation	00:01:51.040	00:01:51.400	0.360	P
annotation	00:01:51.400	00:01:51.621	0.221	G
annotation	00:01:51.621	00:01:51.801	0.180	R
annotation	00:01:51.801	00:01:51.981	0.180	S
annotation	00:01:51.981	00:01:52.181	0.200	R
annotation	00:02:03.919	00:02:04.714	0.796	G
annotation	00:02:04.714	00:02:05.320	0.606	G
annotation	00:02:05.320	00:02:05.671	0.350	G
annotation	00:02:05.671	00:02:06.010	0.339	P
annotation	00:02:06.010	00:02:06.363	0.354	G
annotation	00:02:06.363	00:02:06.760	0.397	R
annotation	00:02:06.760	00:02:07.091	0.331	R
annotation	00:02:07.091	00:02:07.466	0.374	G
annotation	00:02:07.466	00:02:07.828	0.363	P
annotation	00:02:07.828	00:02:08.191	0.363	G
annotation	00:02:08.191	00:02:09.679	1.488	P
annotation	00:02:09.679	00:02:10.067	0.388	G
annotation	00:02:10.067	00:02:10.420	0.353	G
annotation	00:02:10.420	00:02:10.823	0.402	D
annotation	00:02:10.823	00:02:11.190	0.368	D
annotation	00:02:11.190	00:02:11.941	0.751	P
annotation	00:02:11.941	00:02:12.268	0.327	G
annotation	00:02:12.268	00:02:12.628	0.360	G
annotation	00:02:12.628	00:02:13.016	0.388	D
annotation	00:02:13.016	00:02:13.401	0.385	P
annotation	00:02:13.401	00:02:13.779	0.378	G
annotation	00:02:13.779	00:02:14.154	0.375	P
annotation	00:02:14.154	00:02:14.529	0.375	G
annotation	00:02:14.529	00:02:14.904	0.375	R
annotation	00:02:14.904	00:02:15.294	0.390	S
annotation	00:02:15.294	00:02:15.700	0.406	R
annotation	00:02:15.700	00:02:17.143	1.443	G
annotation	00:02:17.143	00:02:17.842	0.699	R
annotation	00:02:17.842	00:02:18.538	0.697	S
annotation	00:02:18.538	00:02:20.042	1.503	R
annotation	00:02:20.042	00:02:21.461	1.419	D
annotation	00:02:21.461	00:02:22.201	0.740	R
annotation	00:02:22.201	00:02:22.939	0.737	D
annotation	00:02:22.939	00:02:24.323	1.385	S
annotation	00:02:24.323	00:02:25.760	1.436	R
annotation	00:02:25.760	00:02:26.500	0.740	G
annotation	00:02:26.500	00:02:27.240	0.740	R
annotation	00:02:27.240	00:02:27.599	0.358	G
annotation	00:02:27.599	00:02:27.960	0.362	G
annotation	00:02:27.960	00:02:28.143	0.183	G
annotation	00:02:28.143	00:02:28.325	0.183	P
annotation	00:02:28.325	00:02:28.508	0.183	G
annotation	00:02:28.508	00:02:28.700	0.192	R
annotation	00:02:28.700	00:02:28.885	0.185	R
annotation	00:02:28.885	00:02:29.079	0.194	G
annotation	00:02:29.079	00:02:29.274	0.194	P
annotation	00:02:29.274	00:02:29.468	0.194	G
annotation	00:02:29.468	00:02:30.276	0.808	P
annotation	00:02:30.277	00:02:30.457	0.180	G
annotation	00:02:30.457	00:02:30.637	0.180	G
annotation	00:02:30.637	00:02:30.819	0.182	D
annotation	00:02:30.819	00:02:30.998	0.179	D
annotation	00:02:30.998	00:02:31.321	0.323	P
annotation	00:02:31.321	00:02:31.555	0.234	G
annotation	00:02:31.555	00:02:31.741	0.186	G
annotation	00:02:31.741	00:02:31.938	0.197	D
annotation	00:02:31.938	00:02:32.135	0.197	P
annotation	00:02:32.135	00:02:32.331	0.197	G
annotation	00:02:32.331	00:02:32.528	0.197	P
annotation	00:02:32.528	00:02:32.703	0.175	G
annotation	00:02:32.703	00:02:32.879	0.175	R
annotation	00:02:32.879	00:02:33.054	0.175	S
annotation	00:02:33.054	00:02:33.229	0.175	R
annotation	00:02:33.229	00:02:33.955	0.726	G
annotation	00:02:33.955	00:02:34.279	0.323	R
annotation	00:02:34.279	00:02:34.618	0.340	S
annotation	00:02:34.618	00:02:35.401	0.783	R
annotation	00:02:35.401	00:02:36.129	0.728	D
annotation	00:02:36.129	00:02:36.484	0.355	R
annotation	00:02:36.484	00:02:36.839	0.355	D
annotation	00:02:36.839	00:02:37.521	0.682	S
annotation	00:02:37.521	00:02:38.285	0.764	R
annotation	00:02:38.285	00:02:38.639	0.355	G
annotation	00:02:38.639	00:02:38.981	0.341	R
annotation	00:02:38.981	00:02:39.719	0.738	G
annotation	00:02:39.719	00:02:40.469	0.750	G
annotation	00:02:40.469	00:02:40.863	0.393	G
annotation	00:02:40.863	00:02:41.300	0.437	P
annotation	00:02:41.300	00:02:41.639	0.340	G
annotation	00:02:41.639	00:02:42.002	0.363	R
annotation	00:02:42.002	00:02:42.366	0.364	R
annotation	00:02:42.366	00:02:42.730	0.364	G
annotation	00:02:42.730	00:02:43.087	0.357	P
annotation	00:02:43.087	00:02:43.401	0.314	G
annotation	00:02:43.401	00:02:45.000	1.599	P
annotation	00:02:45.000	00:02:45.340	0.340	G
annotation	00:02:45.340	00:02:45.761	0.421	G
annotation	00:02:45.761	00:02:46.126	0.365	D
annotation	00:02:46.126	00:02:46.524	0.398	D
annotation	00:02:46.524	00:02:47.241	0.718	P
annotation	00:02:47.241	00:02:47.626	0.385	G
annotation	00:02:47.626	00:02:48.005	0.378	G
annotation	00:02:48.005	00:02:48.403	0.398	D
annotation	00:02:48.403	00:02:48.801	0.398	P
annotation	00:02:48.801	00:02:49.153	0.352	G
annotation	00:02:49.153	00:02:49.505	0.352	P
annotation	00:02:49.505	00:02:49.873	0.368	G
annotation	00:02:49.873	00:02:50.240	0.368	R
annotation	00:02:50.240	00:02:50.640	0.400	S
annotation	00:02:50.640	00:02:51.020	0.380	R
annotation	00:02:51.020	00:02:51.740	0.720	G
annotation	00:02:51.740	00:02:52.062	0.322	G
annotation	00:02:52.062	00:02:52.458	0.396	R
annotation	00:02:52.458	00:02:52.759	0.300	G
annotation	00:02:52.759	00:02:53.137	0.378	R
annotation	00:02:53.137	00:02:53.482	0.345	S
annotation	00:02:53.482	00:02:53.839	0.357	R
annotation	00:02:53.839	00:02:54.573	0.734	G
annotation	00:02:54.573	00:02:54.937	0.365	G
annotation	00:02:54.937	00:02:55.302	0.365	P
annotation	00:02:55.302	00:02:55.664	0.362	D
annotation	00:02:55.664	00:02:56.039	0.375	D
annotation	00:02:56.039	00:02:56.381	0.342	S
annotation	00:02:56.381	00:02:56.761	0.380	R
annotation	00:02:56.761	00:02:57.475	0.714	G
annotation	00:02:57.475	00:02:57.841	0.366	G
annotation	00:02:57.841	00:02:58.182	0.341	G
annotation	00:02:58.182	00:02:58.581	0.400	D
annotation	00:02:58.581	00:02:58.901	0.319	P
annotation	00:02:58.901	00:02:59.291	0.390	G
annotation	00:02:59.291	00:02:59.646	0.355	R
annotation	00:02:59.646	00:03:00.300	0.654	G
annotation	00:03:00.300	00:03:00.700	0.401	G
annotation	00:03:00.700	00:03:01.040	0.340	S^
annotation	00:03:01.040	00:03:01.420	0.380	D
annotation	00:03:01.420	00:03:01.760	0.340	P
annotation	00:03:01.760	00:03:02.166	0.406	G
annotation	00:03:02.166	00:03:02.500	0.334	R
annotation	00:03:02.500	00:03:02.899	0.399	G
annotation	00:03:02.899	00:03:03.266	0.367	G
annotation	00:03:03.266	00:03:03.442	0.176	G
annotation	00:03:03.442	00:03:03.618	0.176	P
annotation	00:03:03.618	00:03:03.794	0.176	G
annotation	00:03:03.794	00:03:03.969	0.176	R
annotation	00:03:03.969	00:03:04.147	0.177	R
annotation	00:03:04.147	00:03:04.324	0.177	G
annotation	00:03:04.324	00:03:04.501	0.177	P
annotation	00:03:04.501	00:03:04.679	0.178	G
annotation	00:03:04.679	00:03:05.430	0.751	P
annotation	00:03:05.430	00:03:05.618	0.188	G
annotation	00:03:05.618	00:03:05.805	0.188	G
annotation	00:03:05.805	00:03:05.959	0.154	D
annotation	00:03:05.959	00:03:06.181	0.221	D
annotation	00:03:06.181	00:03:06.531	0.350	P
annotation	00:03:06.531	00:03:06.706	0.175	G
annotation	00:03:06.706	00:03:06.881	0.175	G
annotation	00:03:06.881	00:03:07.072	0.191	D
annotation	00:03:07.072	00:03:07.263	0.191	P
annotation	00:03:07.263	00:03:07.454	0.191	G
annotation	00:03:07.454	00:03:07.645	0.191	P
annotation	00:03:07.645	00:03:07.819	0.173	G
annotation	00:03:07.819	00:03:07.992	0.173	R
annotation	00:03:07.992	00:03:08.165	0.173	S
annotation	00:03:08.165	00:03:08.339	0.174	R
annotation	00:03:08.339	00:03:08.682	0.342	G
annotation	00:03:08.682	00:03:08.859	0.177	G
annotation	00:03:08.859	00:03:09.073	0.214	R
annotation	00:03:09.073	00:03:09.256	0.183	G
annotation	00:03:09.256	00:03:09.422	0.166	R
annotation	00:03:09.422	00:03:09.622	0.200	S
annotation	00:03:09.622	00:03:09.779	0.157	R
annotation	00:03:09.779	00:03:10.153	0.374	G
annotation	00:03:10.153	00:03:10.327	0.174	G
annotation	00:03:10.327	00:03:10.501	0.174	P
annotation	00:03:10.501	00:03:10.683	0.182	D
annotation	00:03:10.683	00:03:10.859	0.176	D
annotation	00:03:10.859	00:03:11.047	0.188	S
annotation	00:03:11.047	00:03:11.239	0.192	R
annotation	00:03:11.239	00:03:11.579	0.340	G
annotation	00:03:11.579	00:03:11.741	0.163	G
annotation	00:03:11.741	00:03:11.927	0.186	G
annotation	00:03:11.927	00:03:12.121	0.194	D
annotation	00:03:12.121	00:03:12.319	0.198	P
annotation	00:03:12.319	00:03:12.509	0.190	G
annotation	00:03:12.509	00:03:12.703	0.194	R
annotation	00:03:12.703	00:03:13.001	0.298	G
annotation	00:03:13.001	00:03:13.224	0.223	G
annotation	00:03:13.224	00:03:13.398	0.174	S^
annotation	00:03:13.398	00:03:13.578	0.180	D
annotation	00:03:13.578	00:03:13.753	0.174	P
annotation	00:03:13.753	00:03:13.930	0.177	G
annotation	00:03:13.930	00:03:14.107	0.177	R
annotation	00:03:14.107	00:03:14.821	0.714	G
annotation	00:03:14.821	00:03:15.561	0.740	G
annotation	00:03:15.561	00:03:15.938	0.377	G
annotation	00:03:15.938	00:03:16.301	0.363	P
annotation	00:03:16.301	00:03:16.659	0.358	G
annotation	00:03:16.659	00:03:17.000	0.341	R
annotation	00:03:17.000	00:03:17.394	0.394	R
annotation	00:03:17.394	00:03:17.775	0.380	G
annotation	00:03:17.775	00:03:18.121	0.346	P
annotation	00:03:18.121	00:03:18.440	0.319	G
annotation	00:03:18.440	00:03:20.022	1.582	P
annotation	00:03:20.022	00:03:20.379	0.357	G
annotation	00:03:20.379	00:03:20.767	0.388	G
annotation	00:03:20.767	00:03:21.138	0.371	D
annotation	00:03:21.138	00:03:21.540	0.402	D
annotation	00:03:21.540	00:03:22.260	0.720	P
annotation	00:03:22.260	00:03:22.628	0.368	G
annotation	00:03:22.628	00:03:23.003	0.375	G
annotation	00:03:23.003	00:03:23.388	0.385	D
annotation	00:03:23.388	00:03:23.760	0.372	P
annotation	00:03:23.760	00:03:24.129	0.369	G
