Tier	Begin time	End time	Duration	Annotation
annotation	00:02:36.076	00:02:36.879	0.803	S
annotation	00:02:36.879	00:02:37.052	0.173	N_
annotation	00:02:37.052	00:02:37.229	0.177	S
annotation	00:02:37.229	00:02:37.406	0.177	R
annotation	00:02:37.406	00:02:37.582	0.177	G
annotation	00:02:37.582	00:02:37.775	0.193	R
annotation	00:02:37.775	00:02:37.968	0.193	S
annotation	00:02:37.968	00:02:38.160	0.193	N
annotation	00:02:38.160	00:02:38.322	0.161	S
annotation	00:02:38.322	00:02:38.525	0.203	D
annotation	00:02:38.525	00:02:38.697	0.172	P
annotation	00:02:38.697	00:02:38.869	0.172	M
annotation	00:02:38.869	00:02:39.041	0.172	D
annotation	00:02:39.041	00:02:39.216	0.175	D
annotation	00:02:39.216	00:02:39.392	0.175	N
annotation	00:02:39.392	00:02:39.567	0.175	S
annotation	00:02:39.567	00:02:39.742	0.175	R
annotation	00:02:39.742	00:02:39.950	0.208	P
annotation	00:02:39.950	00:02:40.158	0.208	M
annotation	00:02:40.158	00:02:40.367	0.208	G
annotation	00:02:40.367	00:02:40.575	0.208	M
annotation	00:02:40.575	00:02:40.753	0.178	R
annotation	00:02:40.753	00:02:40.931	0.178	G
annotation	00:02:40.931	00:02:41.109	0.178	R
annotation	00:02:41.109	00:02:41.452	0.343	S
annotation	00:02:41.452	00:02:41.617	0.165	R
annotation	00:02:41.617	00:02:41.782	0.165	G
annotation	00:02:41.782	00:02:41.941	0.159	M
annotation	00:02:41.941	00:02:42.117	0.176	P
annotation	00:02:42.117	00:02:42.288	0.170	M
annotation	00:02:42.288	00:02:42.458	0.170	D
annotation	00:02:42.458	00:02:42.629	0.170	D
annotation	00:02:42.629	00:02:42.760	0.131	N
annotation	00:02:42.760	00:02:42.919	0.160	N
annotation	00:02:42.919	00:02:43.160	0.241	S
annotation	00:02:43.160	00:02:43.459	0.299	P
annotation	00:02:43.459	00:02:43.667	0.208	R
annotation	00:02:43.667	00:02:43.840	0.172	G
annotation	00:02:43.840	00:02:44.044	0.205	G
annotation	00:02:44.044	00:02:44.234	0.190	M
annotation	00:02:44.234	00:02:44.420	0.186	D
annotation	00:02:44.420	00:02:44.641	0.221	P
annotation	00:02:44.641	00:02:44.804	0.163	P
annotation	00:02:44.804	00:02:44.940	0.136	M
annotation	00:02:44.940	00:02:45.156	0.216	G
annotation	00:02:45.156	00:02:45.332	0.176	M
annotation	00:02:45.332	00:02:45.479	0.148	R
annotation	00:02:45.479	00:02:45.642	0.163	D
annotation	00:02:45.642	00:02:45.845	0.203	N
annotation	00:02:45.845	00:02:46.002	0.157	D
annotation	00:02:46.002	00:02:46.183	0.181	D
annotation	00:02:46.183	00:02:46.321	0.139	P
annotation	00:02:46.321	00:02:46.516	0.195	P
annotation	00:02:46.516	00:02:46.681	0.165	D
annotation	00:02:46.681	00:02:46.850	0.169	P
annotation	00:02:46.850	00:02:47.022	0.172	P
annotation	00:02:47.022	00:02:47.201	0.179	M
annotation	00:02:47.201	00:02:47.367	0.166	D
annotation	00:02:47.367	00:02:47.539	0.172	P
annotation	00:02:47.539	00:02:47.713	0.174	M
annotation	00:02:47.713	00:02:47.886	0.174	G
annotation	00:02:47.886	00:02:48.060	0.174	M
annotation	00:02:48.060	00:02:48.234	0.174	R
annotation	00:02:48.234	00:02:48.416	0.183	G
annotation	00:02:48.416	00:02:48.599	0.183	M
annotation	00:02:48.599	00:02:48.782	0.183	P
annotation	00:02:48.782	00:02:48.965	0.183	N
annotation	00:02:48.965	00:02:49.161	0.196	S
annotation	00:02:49.161	00:02:49.357	0.196	R
annotation	00:02:49.357	00:02:49.554	0.196	G
annotation	00:02:49.554	00:02:49.750	0.196	M
annotation	00:02:49.750	00:02:49.927	0.176	P
annotation	00:02:49.927	00:02:50.141	0.214	M
annotation	00:02:50.141	00:02:50.279	0.138	D
annotation	00:02:50.279	00:02:50.455	0.176	D
annotation	00:02:50.455	00:02:50.633	0.178	N
annotation	00:02:50.633	00:02:50.811	0.178	N
annotation	00:02:50.811	00:02:51.166	0.355	S
annotation	00:02:51.166	00:02:51.336	0.171	D
annotation	00:02:51.336	00:02:51.507	0.171	N
annotation	00:02:51.507	00:02:51.677	0.171	S
annotation	00:02:51.677	00:02:52.045	0.367	R
annotation	00:02:52.045	00:02:52.260	0.215	R
annotation	00:02:52.260	00:02:52.439	0.179	N
annotation	00:02:52.439	00:02:52.635	0.197	S
annotation	00:02:52.635	00:02:52.800	0.164	R
annotation	00:02:52.800	00:02:53.138	0.339	G
annotation	00:02:53.138	00:02:53.322	0.184	M
annotation	00:02:53.322	00:02:53.496	0.174	R
annotation	00:02:53.496	00:02:53.679	0.183	G
annotation	00:02:53.679	00:02:53.839	0.160	R
annotation	00:02:53.839	00:02:54.021	0.183	S
annotation	00:02:54.021	00:02:54.201	0.180	R
annotation	00:02:54.201	00:02:54.599	0.398	N
annotation	00:02:54.599	00:02:54.721	0.122	S
annotation	00:02:54.721	00:02:55.101	0.380	D
annotation	00:02:55.101	00:02:55.263	0.162	N
annotation	00:02:55.263	00:02:55.444	0.181	D
annotation	00:02:55.444	00:02:55.661	0.217	P
annotation	00:02:55.661	00:02:55.838	0.177	D
annotation	00:02:55.838	00:02:55.966	0.128	P
annotation	00:02:55.966	00:02:56.140	0.174	P
annotation	00:02:56.140	00:02:56.341	0.200	M
annotation	00:02:56.341	00:02:56.501	0.161	G
annotation	00:02:56.501	00:02:56.682	0.181	M
annotation	00:02:56.682	00:02:56.840	0.158	R
annotation	00:02:56.840	00:02:57.393	0.553	P
annotation	00:02:57.393	00:02:57.570	0.177	P
annotation	00:02:57.570	00:02:57.699	0.129	M
annotation	00:02:57.699	00:02:57.861	0.163	G
annotation	00:02:57.861	00:02:58.422	0.560	M
annotation	00:02:58.422	00:02:58.581	0.160	R
annotation	00:02:58.581	00:02:58.761	0.180	G
annotation	00:02:58.761	00:02:58.938	0.177	M
annotation	00:02:58.938	00:02:59.101	0.163	P
annotation	00:02:59.101	00:02:59.260	0.160	M
annotation	00:02:59.260	00:02:59.420	0.160	G
annotation	00:02:59.420	00:02:59.641	0.221	M
annotation	00:02:59.641	00:03:00.160	0.520	R
annotation	00:03:00.160	00:03:00.340	0.180	G
annotation	00:03:00.340	00:03:00.540	0.200	R
annotation	00:03:00.540	00:03:00.720	0.180	S
annotation	00:03:00.720	00:03:00.880	0.160	N
annotation	00:03:00.880	00:03:01.094	0.214	S
annotation	00:03:01.094	00:03:01.264	0.170	R
annotation	00:03:01.264	00:03:01.434	0.170	G
annotation	00:03:01.434	00:03:01.580	0.145	M
annotation	00:03:01.580	00:03:01.775	0.195	P
annotation	00:03:01.775	00:03:01.938	0.163	D
annotation	00:03:01.938	00:03:02.058	0.121	N
annotation	00:03:02.058	00:03:02.442	0.383	S
annotation	00:03:02.442	00:03:02.801	0.360	P
annotation	00:03:02.801	00:03:03.019	0.218	D
annotation	00:03:03.019	00:03:03.141	0.122	N
annotation	00:03:03.141	00:03:03.341	0.200	S
annotation	00:03:03.341	00:03:03.498	0.157	N
annotation	00:03:03.498	00:03:03.681	0.183	S
annotation	00:03:03.681	00:03:03.881	0.200	R
annotation	00:03:03.881	00:03:04.021	0.140	G
annotation	00:03:04.021	00:03:04.230	0.210	M
annotation	00:03:04.230	00:03:04.580	0.350	R
annotation	00:03:04.580	00:03:04.700	0.120	G
annotation	00:03:04.700	00:03:04.859	0.160	R
annotation	00:03:04.859	00:03:05.071	0.212	S
annotation	00:03:05.071	00:03:05.199	0.128	N
annotation	00:03:05.199	00:03:05.379	0.180	S
annotation	00:03:05.379	00:03:05.564	0.185	R
annotation	00:03:05.564	00:03:05.681	0.117	N
annotation	00:03:05.681	00:03:06.000	0.319	S
annotation	00:03:06.000	00:03:06.200	0.200	S
annotation	00:03:06.200	00:03:06.360	0.160	P
annotation	00:03:06.360	00:03:06.540	0.180	D
annotation	00:03:06.540	00:03:06.700	0.160	M
annotation	00:03:06.700	00:03:07.059	0.360	P
annotation	00:03:07.059	00:03:07.222	0.163	N
annotation	00:03:07.222	00:03:07.379	0.157	S
annotation	00:03:07.379	00:03:07.541	0.163	R
annotation	00:03:07.541	00:03:07.701	0.160	G
annotation	00:03:07.701	00:03:07.865	0.164	M
annotation	00:03:29.521	00:03:30.079	0.558	D
annotation	00:03:30.079	00:03:31.319	1.239	D
annotation	00:03:31.319	00:03:32.622	1.303	N
annotation	00:03:32.622	00:03:32.860	0.238	N
annotation	00:03:32.860	00:03:33.208	0.349	S
annotation	00:03:33.208	00:03:33.879	0.670	D
annotation	00:03:33.879	00:03:34.201	0.322	N
annotation	00:03:34.201	00:03:34.520	0.319	D
annotation	00:03:34.520	00:03:36.412	1.892	P
annotation	00:03:36.412	00:03:36.681	0.269	D
annotation	00:03:36.681	00:03:36.950	0.269	P
annotation	00:03:36.950	00:03:37.199	0.249	M
annotation	00:03:37.199	00:03:37.547	0.348	G
annotation	00:03:37.547	00:03:37.820	0.273	M
annotation	00:03:37.820	00:03:38.159	0.339	R
annotation	00:03:38.159	00:03:38.459	0.300	G
annotation	00:03:38.459	00:03:38.767	0.309	M
annotation	00:03:38.767	00:03:39.084	0.317	P
annotation	00:03:39.084	00:03:39.402	0.318	M
annotation	00:03:39.402	00:03:41.253	1.851	P
annotation	00:03:41.253	00:03:42.560	1.307	M
annotation	00:03:42.560	00:03:43.198	0.638	D
annotation	00:03:43.198	00:03:43.880	0.683	P
annotation	00:03:43.880	00:03:44.481	0.601	M
annotation	00:03:44.481	00:03:45.124	0.643	G
annotation	00:03:45.124	00:03:45.785	0.660	M
annotation	00:03:45.785	00:03:47.077	1.292	R
annotation	00:03:47.077	00:03:47.867	0.791	G
annotation	00:03:47.867	00:03:48.518	0.650	M
annotation	00:03:48.518	00:03:49.224	0.706	P
annotation	00:03:49.224	00:03:49.880	0.656	M
annotation	00:03:49.880	00:03:50.199	0.319	D
annotation	00:03:50.199	00:03:50.899	0.700	D
annotation	00:03:50.899	00:03:51.560	0.662	N
annotation	00:03:51.560	00:03:51.718	0.158	N
annotation	00:03:51.718	00:03:51.887	0.169	S
annotation	00:03:51.887	00:03:52.200	0.313	D
annotation	00:03:52.200	00:03:52.357	0.156	N
annotation	00:03:52.357	00:03:52.513	0.156	D
annotation	00:03:52.513	00:03:53.496	0.983	P
annotation	00:03:53.496	00:03:53.661	0.165	D
annotation	00:03:53.661	00:03:53.826	0.165	P
annotation	00:03:53.826	00:03:54.039	0.213	M
annotation	00:03:54.039	00:03:54.172	0.133	G
annotation	00:03:54.172	00:03:54.338	0.166	M
annotation	00:03:54.338	00:03:54.518	0.180	R
annotation	00:03:54.518	00:03:54.674	0.156	G
annotation	00:03:54.674	00:03:54.830	0.156	M
annotation	00:03:54.830	00:03:54.986	0.156	P
annotation	00:03:54.986	00:03:55.142	0.156	M
annotation	00:03:55.142	00:03:56.274	1.132	P
annotation	00:03:56.274	00:03:56.979	0.705	M
annotation	00:03:56.979	00:03:57.319	0.340	D
annotation	00:03:57.319	00:03:57.621	0.302	P
annotation	00:03:57.621	00:03:57.970	0.349	M
annotation	00:03:57.970	00:03:58.291	0.321	G
annotation	00:03:58.291	00:03:58.613	0.321	M
annotation	00:03:58.613	00:03:59.261	0.648	R
annotation	00:03:59.261	00:03:59.560	0.299	G
annotation	00:03:59.560	00:03:59.899	0.340	M
annotation	00:03:59.899	00:04:00.201	0.302	P
annotation	00:04:00.201	00:04:00.527	0.326	M
annotation	00:04:00.527	00:04:01.240	0.713	D
annotation	00:04:01.240	00:04:02.541	1.300	D
annotation	00:04:02.541	00:04:03.882	1.341	N
annotation	00:04:03.882	00:04:04.120	0.238	N
annotation	00:04:04.120	00:04:04.488	0.369	S
annotation	00:04:04.488	00:04:05.115	0.626	D
annotation	00:04:05.115	00:04:05.476	0.361	N
annotation	00:04:05.476	00:04:05.836	0.361	D
annotation	00:04:05.836	00:04:07.868	2.032	P
annotation	00:04:07.868	00:04:08.153	0.284	D
annotation	00:04:08.153	00:04:08.437	0.284	P
annotation	00:04:08.437	00:04:08.700	0.263	M
annotation	00:04:08.700	00:04:09.054	0.354	G
annotation	00:04:09.054	00:04:09.341	0.287	M
annotation	00:04:09.341	00:04:09.700	0.359	R
annotation	00:04:09.700	00:04:10.014	0.314	G
annotation	00:04:10.014	00:04:10.329	0.314	M
annotation	00:04:10.329	00:04:10.659	0.330	P
annotation	00:04:10.659	00:04:10.940	0.282	M
annotation	00:04:10.940	00:04:11.596	0.655	D
annotation	00:04:11.596	00:04:11.939	0.343	P
annotation	00:04:11.939	00:04:12.241	0.302	M
annotation	00:04:12.241	00:04:12.560	0.319	G
annotation	00:04:12.560	00:04:12.900	0.340	M
annotation	00:04:12.900	00:04:13.539	0.640	R
annotation	00:04:13.539	00:04:13.901	0.362	G
annotation	00:04:13.901	00:04:14.241	0.340	M
annotation	00:04:14.241	00:04:14.519	0.279	P
annotation	00:04:14.519	00:04:14.833	0.314	N
annotation	00:04:14.833	00:04:15.181	0.348	S
annotation	00:04:15.181	00:04:15.500	0.319	R
annotation	00:04:15.500	00:04:15.782	0.282	G
annotation	00:04:15.782	00:04:16.159	0.377	M
annotation	00:04:16.159	00:04:16.801	0.641	P
annotation	00:04:16.801	00:04:17.132	0.331	M
annotation	00:04:17.132	00:04:17.761	0.629	G
annotation	00:04:17.761	00:04:18.101	0.340	M
annotation	00:04:18.101	00:04:18.681	0.580	R
annotation	00:04:18.681	00:04:19.035	0.354	G
annotation	00:04:19.035	00:04:19.340	0.305	R
annotation	00:04:19.340	00:04:19.688	0.348	S
annotation	00:04:19.688	00:04:20.060	0.372	R
annotation	00:04:20.060	00:04:20.359	0.299	G
annotation	00:04:20.359	00:04:20.681	0.322	M
annotation	00:04:20.681	00:04:21.000	0.319	P
annotation	00:04:21.000	00:04:21.320	0.319	M
annotation	00:04:21.320	00:04:21.662	0.342	D
annotation	00:04:21.662	00:04:22.359	0.697	D
annotation	00:04:22.359	00:04:23.000	0.641	N
annotation	00:04:23.000	00:04:23.181	0.181	N
annotation	00:04:23.181	00:04:23.353	0.172	S
annotation	00:04:23.353	00:04:23.642	0.289	D
annotation	00:04:23.642	00:04:23.839	0.197	N
annotation	00:04:23.839	00:04:24.002	0.163	D
annotation	00:04:24.002	00:04:24.983	0.982	P
annotation	00:04:24.983	00:04:25.180	0.197	D
annotation	00:04:25.180	00:04:25.306	0.126	P
annotation	00:04:25.306	00:04:25.499	0.193	M
annotation	00:04:25.499	00:04:25.625	0.126	G
annotation	00:04:25.625	00:04:25.784	0.159	M
annotation	00:04:25.784	00:04:25.943	0.159	R
annotation	00:04:25.944	00:04:26.103	0.159	G
annotation	00:04:26.103	00:04:26.262	0.159	M
annotation	00:04:26.262	00:04:26.421	0.159	P
annotation	00:04:26.421	00:04:26.620	0.199	M
annotation	00:04:26.620	00:04:26.959	0.340	D
annotation	00:04:26.959	00:04:27.122	0.163	P
annotation	00:04:27.122	00:04:27.279	0.157	M
annotation	00:04:27.279	00:04:27.441	0.163	G
annotation	00:04:27.441	00:04:27.601	0.160	M
annotation	00:04:27.601	00:04:27.920	0.319	R
annotation	00:04:27.920	00:04:28.080	0.160	G
annotation	00:04:28.080	00:04:28.222	0.142	M
annotation	00:04:28.222	00:04:28.419	0.197	P
annotation	00:04:28.419	00:04:28.561	0.142	N
annotation	00:04:28.561	00:04:28.731	0.169	S
annotation	00:04:28.731	00:04:28.860	0.130	R
annotation	00:04:28.860	00:04:29.020	0.160	G
annotation	00:04:29.020	00:04:29.159	0.139	M
annotation	00:04:29.159	00:04:29.499	0.340	P
annotation	00:04:29.499	00:04:29.682	0.183	M
annotation	00:04:29.682	00:04:29.981	0.299	G
annotation	00:04:29.981	00:04:30.140	0.160	M
annotation	00:04:30.140	00:04:30.477	0.337	R
annotation	00:04:30.477	00:04:30.633	0.155	G
annotation	00:04:30.633	00:04:30.788	0.155	R
annotation	00:04:30.788	00:04:30.943	0.155	S
annotation	00:04:30.943	00:04:31.098	0.155	R
annotation	00:04:31.098	00:04:31.242	0.144	G
annotation	00:04:31.242	00:04:31.387	0.144	M
annotation	00:04:31.387	00:04:31.531	0.144	P
annotation	00:04:31.531	00:04:31.682	0.151	M
annotation	00:04:31.682	00:04:32.361	0.679	D
annotation	00:04:32.361	00:04:33.661	1.300	D
annotation	00:04:33.661	00:04:34.928	1.267	N
annotation	00:04:34.928	00:04:35.240	0.312	N
annotation	00:04:35.240	00:04:35.628	0.388	S
annotation	00:04:35.628	00:04:36.268	0.640	D
annotation	00:04:36.268	00:04:36.609	0.341	N
annotation	00:04:36.609	00:04:36.950	0.341	D
annotation	00:04:36.950	00:04:38.900	1.950	P
annotation	00:04:38.900	00:04:39.240	0.340	D
annotation	00:04:39.240	00:04:39.556	0.316	P
annotation	00:04:39.556	00:04:39.881	0.326	M
annotation	00:04:39.881	00:04:40.207	0.326	G
annotation	00:04:40.207	00:04:40.525	0.317	M
annotation	00:04:40.525	00:04:40.842	0.317	R
annotation	00:04:40.842	00:04:41.140	0.298	G
annotation	00:04:41.140	00:04:41.439	0.298	M
annotation	00:04:41.439	00:04:41.737	0.299	P
annotation	00:04:41.737	00:04:42.036	0.299	M
annotation	00:04:42.036	00:04:42.384	0.348	P
annotation	00:04:42.384	00:04:42.732	0.348	D
annotation	00:04:42.732	00:04:43.141	0.408	M
annotation	00:04:43.141	00:04:43.460	0.319	P
annotation	00:04:43.460	00:04:43.739	0.279	G
annotation	00:04:43.739	00:04:44.078	0.340	M
annotation	00:04:44.078	00:04:44.380	0.302	R
annotation	00:04:44.380	00:04:44.699	0.319	G
annotation	00:04:44.699	00:04:45.022	0.322	M
annotation	00:04:45.022	00:04:45.341	0.319	P
annotation	00:04:45.341	00:04:45.640	0.299	M
annotation	00:04:45.640	00:04:45.959	0.319	G
annotation	00:04:45.959	00:04:46.299	0.340	M
annotation	00:04:46.299	00:04:46.621	0.322	R
annotation	00:04:46.621	00:04:46.920	0.299	G
annotation	00:04:46.920	00:04:47.280	0.360	R
annotation	00:04:47.280	00:04:47.598	0.318	S
annotation	00:04:47.598	00:04:47.921	0.323	R
annotation	00:04:47.921	00:04:48.252	0.331	N
annotation	00:04:48.252	00:04:48.581	0.329	S
annotation	00:04:48.581	00:04:48.872	0.291	D
annotation	00:04:48.872	00:04:49.160	0.288	N
annotation	00:04:49.160	00:04:49.452	0.291	S
annotation	00:04:49.452	00:04:49.721	0.269	R
annotation	00:04:49.721	00:04:49.999	0.279	G
annotation	00:04:49.999	00:04:50.324	0.324	M
annotation	00:04:50.324	00:04:50.661	0.337	S
annotation	00:04:50.661	00:04:50.960	0.299	R
annotation	00:04:50.960	00:04:51.280	0.320	G
annotation	00:04:51.280	00:04:51.607	0.327	M
annotation	00:04:51.607	00:04:51.887	0.280	P
