Tier	Begin time	End time	Duration	Annotation
annotation	00:01:58.549	00:01:58.761	0.212	D
annotation	00:01:58.761	00:01:58.960	0.199	M
annotation	00:01:58.960	00:01:59.202	0.242	G
annotation	00:01:59.202	00:01:59.370	0.168	R
annotation	00:01:59.370	00:01:59.559	0.189	S
annotation	00:01:59.559	00:01:59.763	0.204	D
annotation	00:01:59.763	00:01:59.960	0.197	S
annotation	00:01:59.960	00:02:00.157	0.197	R
annotation	00:02:00.157	00:02:00.380	0.224	M
annotation	00:02:00.380	00:02:00.558	0.178	P
annotation	00:02:00.558	00:02:00.759	0.201	D
annotation	00:02:00.759	00:02:00.978	0.219	R
annotation	00:02:00.978	00:02:01.420	0.441	S
annotation	00:02:01.420	00:02:01.600	0.180	M
annotation	00:02:01.600	00:02:01.858	0.258	P
annotation	00:02:01.858	00:02:02.027	0.169	D
annotation	00:02:02.027	00:02:02.245	0.218	N
annotation	00:02:02.245	00:02:02.464	0.218	D
annotation	00:02:02.464	00:02:02.682	0.218	M
annotation	00:02:02.682	00:02:02.878	0.196	G
annotation	00:02:02.878	00:02:03.074	0.196	R
annotation	00:02:03.074	00:02:03.269	0.196	S
annotation	00:02:03.269	00:02:03.419	0.150	D
annotation	00:02:03.419	00:02:03.657	0.237	D
annotation	00:02:03.657	00:02:03.848	0.192	D
annotation	00:02:03.848	00:02:04.078	0.230	P
annotation	00:02:04.078	00:02:04.231	0.153	M
annotation	00:02:04.231	00:02:04.450	0.218	P
annotation	00:02:04.450	00:02:04.659	0.209	D
annotation	00:02:04.659	00:02:04.886	0.227	R
annotation	00:02:04.886	00:02:05.104	0.218	M
annotation	00:02:05.104	00:02:05.304	0.200	P
annotation	00:02:05.304	00:02:05.480	0.176	D
annotation	00:02:05.480	00:02:05.905	0.424	M
annotation	00:02:05.905	00:02:06.104	0.199	G
annotation	00:02:06.104	00:02:06.304	0.199	R
annotation	00:02:06.304	00:02:06.503	0.199	S
annotation	00:02:06.503	00:02:06.679	0.176	R
annotation	00:02:06.679	00:02:06.920	0.241	R
annotation	00:02:06.920	00:02:07.137	0.217	S
annotation	00:02:07.137	00:02:07.354	0.217	N
annotation	00:02:07.354	00:02:07.571	0.217	D
annotation	00:02:07.571	00:02:07.775	0.204	N
annotation	00:02:07.775	00:02:07.962	0.186	D
annotation	00:02:07.962	00:02:08.183	0.222	P
annotation	00:02:08.183	00:02:08.400	0.217	D
annotation	00:02:08.400	00:02:08.590	0.190	P
annotation	00:02:08.590	00:02:08.780	0.191	M
annotation	00:02:08.780	00:02:08.995	0.214	P
annotation	00:02:08.995	00:02:09.239	0.244	D
annotation	00:02:09.239	00:02:10.081	0.842	S
annotation	00:02:10.081	00:02:10.326	0.246	P
annotation	00:02:10.326	00:02:10.560	0.233	D
annotation	00:02:10.560	00:02:10.765	0.206	S
annotation	00:02:10.765	00:02:10.985	0.220	R
annotation	00:02:10.985	00:02:11.198	0.213	G
annotation	00:02:11.198	00:02:11.376	0.178	R
annotation	00:02:11.376	00:02:11.767	0.391	R
annotation	00:02:11.767	00:02:11.982	0.215	G
annotation	00:02:11.982	00:02:12.180	0.198	R
annotation	00:02:12.180	00:02:12.387	0.207	R
annotation	00:02:12.387	00:02:12.593	0.207	G
annotation	00:02:12.593	00:02:12.760	0.166	R
annotation	00:02:12.760	00:02:13.011	0.251	S
annotation	00:02:13.011	00:02:13.219	0.209	N
annotation	00:02:13.219	00:02:13.428	0.209	D
annotation	00:02:13.428	00:02:13.617	0.189	R
annotation	00:02:13.617	00:02:13.994	0.377	S
annotation	00:02:13.994	00:02:14.183	0.189	N
annotation	00:02:14.183	00:02:14.393	0.211	D
annotation	00:02:14.393	00:02:14.579	0.186	P
annotation	00:02:14.579	00:02:14.780	0.200	D
annotation	00:02:14.780	00:02:15.245	0.466	M
annotation	00:02:15.245	00:02:15.439	0.193	G
annotation	00:02:15.439	00:02:15.686	0.248	R
annotation	00:02:15.686	00:02:15.859	0.173	S
annotation	00:02:15.859	00:02:16.323	0.464	S
annotation	00:02:16.323	00:02:16.531	0.208	N
annotation	00:02:16.531	00:02:16.740	0.208	D
annotation	00:02:16.740	00:02:17.108	0.368	S
annotation	00:02:17.108	00:02:17.292	0.184	R
annotation	00:02:17.292	00:02:17.438	0.146	G
annotation	00:02:17.438	00:02:17.679	0.241	R
annotation	00:02:17.679	00:02:17.884	0.204	S
annotation	00:02:17.884	00:02:18.291	0.407	R
annotation	00:02:18.291	00:02:18.501	0.210	S
annotation	00:02:18.501	00:02:18.711	0.210	G
annotation	00:02:18.711	00:02:18.881	0.170	R
annotation	00:02:18.881	00:02:19.131	0.250	S
annotation	00:02:19.131	00:02:19.329	0.198	N
annotation	00:02:19.329	00:02:19.528	0.198	D
annotation	00:02:19.528	00:02:19.726	0.198	P
annotation	00:02:19.726	00:02:19.924	0.198	D
annotation	00:02:19.924	00:02:20.310	0.385	R
annotation	00:02:20.310	00:02:20.503	0.193	S
annotation	00:02:20.503	00:02:20.695	0.193	G
annotation	00:02:20.695	00:02:20.893	0.197	R
annotation	00:02:20.893	00:02:21.040	0.148	G
annotation	00:02:21.040	00:02:21.287	0.247	S
annotation	00:02:21.287	00:02:21.484	0.197	R
annotation	00:02:21.484	00:02:21.641	0.157	D
annotation	00:02:21.641	00:02:21.861	0.220	S
annotation	00:02:21.861	00:02:22.021	0.161	R
annotation	00:02:22.021	00:02:22.222	0.200	M
annotation	00:02:22.222	00:02:22.860	0.639	P
annotation	00:02:22.860	00:02:23.057	0.197	D
annotation	00:02:23.057	00:02:23.240	0.184	D
annotation	00:02:23.240	00:02:23.458	0.218	P
annotation	00:02:23.458	00:02:23.679	0.221	M
annotation	00:02:23.679	00:02:24.042	0.363	R
annotation	00:02:24.042	00:02:24.291	0.250	M
annotation	00:02:24.291	00:02:24.491	0.200	P
annotation	00:02:24.491	00:02:24.691	0.200	D
annotation	00:02:24.692	00:02:24.885	0.193	S
annotation	00:02:24.885	00:02:25.078	0.193	R
annotation	00:02:25.078	00:02:25.271	0.193	S
annotation	00:02:25.271	00:02:25.464	0.193	P
annotation	00:02:25.464	00:02:25.669	0.206	M
annotation	00:02:25.669	00:02:25.875	0.206	D
annotation	00:02:25.875	00:02:26.081	0.206	P
annotation	00:02:26.081	00:02:26.286	0.206	N
annotation	00:02:26.286	00:02:26.483	0.197	D
annotation	00:02:26.483	00:02:26.680	0.197	N
annotation	00:02:26.680	00:02:26.876	0.197	P
annotation	00:02:26.876	00:02:27.073	0.197	D
annotation	00:02:27.073	00:02:27.263	0.190	M
annotation	00:02:27.263	00:02:27.453	0.190	P
annotation	00:02:27.453	00:02:27.643	0.190	S
annotation	00:02:27.643	00:02:27.833	0.190	R
annotation	00:02:27.833	00:02:27.980	0.147	M
annotation	00:02:27.980	00:02:28.198	0.218	P
annotation	00:02:28.198	00:02:28.401	0.203	D
annotation	00:02:28.401	00:02:28.590	0.189	N
annotation	00:02:28.590	00:02:29.391	0.801	D
annotation	00:02:29.391	00:02:29.599	0.208	N
annotation	00:02:29.599	00:02:29.807	0.208	D
annotation	00:02:29.807	00:02:30.016	0.208	P
annotation	00:02:30.016	00:02:30.418	0.403	M
annotation	00:02:30.418	00:02:30.581	0.163	P
annotation	00:02:30.581	00:02:30.807	0.226	S
annotation	00:02:30.807	00:02:31.002	0.194	N
annotation	00:02:31.002	00:02:31.199	0.197	D
annotation	00:02:31.199	00:02:31.592	0.392	P
annotation	00:02:31.592	00:02:31.739	0.147	D
annotation	00:02:31.739	00:02:31.960	0.221	R
annotation	00:02:31.960	00:02:32.192	0.233	S
annotation	00:02:32.192	00:02:32.394	0.202	N
annotation	00:02:32.394	00:02:32.596	0.202	D
annotation	00:02:32.596	00:02:33.002	0.405	P
annotation	00:02:33.002	00:02:33.205	0.203	M
annotation	00:02:33.205	00:02:33.611	0.407	D
annotation	00:02:33.611	00:02:33.815	0.204	P
annotation	00:02:33.815	00:02:34.019	0.204	N
annotation	00:02:34.019	00:02:34.223	0.204	D
annotation	00:02:34.223	00:02:34.416	0.193	P
annotation	00:02:34.416	00:02:34.560	0.145	D
annotation	00:02:34.560	00:02:34.801	0.241	S
annotation	00:02:34.801	00:02:34.981	0.180	R
annotation	00:02:34.981	00:02:35.181	0.200	G
annotation	00:02:35.181	00:02:35.383	0.201	R
annotation	00:02:35.383	00:02:35.759	0.376	R
annotation	00:02:35.759	00:02:35.985	0.226	D
annotation	00:02:35.985	00:02:36.180	0.194	G
annotation	00:02:36.180	00:02:36.412	0.232	R
annotation	00:02:36.412	00:02:36.625	0.213	S
annotation	00:02:36.625	00:02:36.813	0.189	N
annotation	00:02:36.813	00:02:37.002	0.189	D
annotation	00:02:37.002	00:02:37.181	0.179	D
annotation	00:02:37.181	00:02:37.379	0.198	S
annotation	00:02:37.379	00:02:37.571	0.193	N
annotation	00:02:37.571	00:02:37.764	0.193	D
annotation	00:02:37.764	00:02:37.956	0.193	P
annotation	00:02:37.956	00:02:38.149	0.193	M
annotation	00:02:38.149	00:02:38.350	0.201	G
annotation	00:02:38.350	00:02:38.753	0.403	R
annotation	00:02:38.753	00:02:38.920	0.167	S
annotation	00:02:38.920	00:02:39.120	0.200	G
annotation	00:02:39.120	00:02:39.579	0.459	R
annotation	00:02:39.579	00:02:39.744	0.165	S
annotation	00:02:39.744	00:02:39.958	0.215	N
annotation	00:02:39.958	00:02:40.173	0.215	D
annotation	00:02:40.173	00:02:40.400	0.227	R
annotation	00:02:40.400	00:02:40.603	0.203	S
annotation	00:02:40.603	00:02:40.814	0.211	N
annotation	00:02:40.814	00:02:41.024	0.211	D
annotation	00:02:41.024	00:02:41.201	0.177	P
annotation	00:02:41.201	00:02:41.446	0.244	M
annotation	00:02:41.446	00:02:41.652	0.206	G
annotation	00:02:41.652	00:02:41.858	0.206	R
annotation	00:02:41.858	00:02:42.064	0.206	S
annotation	00:02:42.064	00:02:42.270	0.206	D
annotation	00:02:55.040	00:02:56.246	1.205	D
annotation	00:02:56.246	00:02:56.656	0.411	M
annotation	00:02:56.656	00:02:57.066	0.409	P
annotation	00:02:57.066	00:02:57.475	0.409	D
annotation	00:02:57.475	00:02:58.243	0.767	S
annotation	00:02:58.243	00:02:58.622	0.379	N
annotation	00:02:58.622	00:02:59.060	0.438	D
annotation	00:02:59.060	00:02:59.465	0.406	P
annotation	00:02:59.465	00:02:59.871	0.406	M
annotation	00:02:59.871	00:03:00.256	0.385	G
annotation	00:03:00.256	00:03:00.642	0.385	R
annotation	00:03:00.642	00:03:01.044	0.402	S
annotation	00:03:01.044	00:03:01.446	0.402	D
annotation	00:03:01.446	00:03:02.676	1.229	R
annotation	00:03:02.676	00:03:03.044	0.368	R
annotation	00:03:03.044	00:03:03.449	0.405	S
annotation	00:03:03.449	00:03:03.855	0.405	R
annotation	00:03:03.855	00:03:04.222	0.367	M
annotation	00:03:04.222	00:03:04.978	0.757	P
annotation	00:03:04.978	00:03:05.384	0.406	D
annotation	00:03:05.384	00:03:05.765	0.380	P
annotation	00:03:05.765	00:03:06.145	0.380	N
annotation	00:03:06.145	00:03:06.540	0.395	D
annotation	00:03:06.540	00:03:06.941	0.401	P
annotation	00:03:06.941	00:03:07.343	0.402	M
annotation	00:03:07.343	00:03:07.762	0.419	P
annotation	00:03:07.762	00:03:08.998	1.236	D
annotation	00:03:08.998	00:03:10.172	1.174	P
annotation	00:03:10.172	00:03:10.920	0.748	D
annotation	00:03:10.920	00:03:11.738	0.819	P
annotation	00:03:11.738	00:03:12.461	0.723	M
annotation	00:03:12.461	00:03:13.259	0.798	G
annotation	00:03:13.259	00:03:14.040	0.781	R
annotation	00:03:14.040	00:03:15.240	1.200	M
annotation	00:03:15.240	00:03:16.396	1.157	P
annotation	00:03:16.396	00:03:17.566	1.169	D
annotation	00:03:17.566	00:03:18.301	0.735	N
annotation	00:03:18.301	00:03:19.079	0.778	D
annotation	00:03:19.079	00:03:19.852	0.773	P
annotation	00:03:19.852	00:03:20.220	0.368	M
annotation	00:03:20.220	00:03:20.840	0.621	D
annotation	00:03:20.840	00:03:21.058	0.218	M
annotation	00:03:21.059	00:03:21.245	0.187	P
annotation	00:03:21.245	00:03:21.459	0.213	D
annotation	00:03:21.459	00:03:21.806	0.347	S
annotation	00:03:21.806	00:03:22.014	0.208	N
annotation	00:03:22.014	00:03:22.222	0.208	D
annotation	00:03:22.222	00:03:22.430	0.208	P
annotation	00:03:22.430	00:03:22.638	0.208	M
annotation	00:03:22.638	00:03:22.825	0.187	G
annotation	00:03:22.825	00:03:23.013	0.187	R
annotation	00:03:23.013	00:03:23.200	0.187	S
annotation	00:03:23.200	00:03:23.387	0.187	D
annotation	00:03:23.387	00:03:24.006	0.619	R
annotation	00:03:24.006	00:03:24.212	0.206	R
annotation	00:03:24.212	00:03:24.410	0.198	S
annotation	00:03:24.410	00:03:24.607	0.198	R
annotation	00:03:24.607	00:03:24.805	0.198	M
annotation	00:03:24.805	00:03:25.200	0.395	P
annotation	00:03:25.200	00:03:25.388	0.188	D
annotation	00:03:25.388	00:03:25.580	0.193	P
annotation	00:03:25.580	00:03:25.773	0.193	N
annotation	00:03:25.773	00:03:25.981	0.208	D
annotation	00:03:25.981	00:03:26.189	0.208	P
annotation	00:03:26.189	00:03:26.398	0.208	M
annotation	00:03:26.398	00:03:26.579	0.181	P
annotation	00:03:26.579	00:03:27.180	0.601	D
annotation	00:03:27.180	00:03:27.798	0.618	P
annotation	00:03:27.798	00:03:28.181	0.383	D
annotation	00:03:28.181	00:03:28.541	0.360	P
annotation	00:03:28.541	00:03:28.941	0.401	M
annotation	00:03:28.941	00:03:29.359	0.418	G
annotation	00:03:29.359	00:03:29.740	0.380	R
annotation	00:03:29.740	00:03:30.340	0.601	M
annotation	00:03:30.340	00:03:30.880	0.540	P
annotation	00:03:30.880	00:03:31.481	0.601	D
annotation	00:03:31.481	00:03:31.876	0.395	N
annotation	00:03:31.876	00:03:32.320	0.443	D
annotation	00:03:32.320	00:03:32.661	0.341	P
annotation	00:03:32.661	00:03:32.856	0.195	M
annotation	00:03:32.856	00:03:34.102	1.246	D
annotation	00:03:34.102	00:03:34.581	0.479	M
annotation	00:03:34.581	00:03:34.977	0.396	P
annotation	00:03:34.977	00:03:35.384	0.407	D
annotation	00:03:35.384	00:03:36.119	0.735	S
annotation	00:03:36.119	00:03:36.572	0.453	N
annotation	00:03:36.572	00:03:36.982	0.410	D
annotation	00:03:36.982	00:03:37.361	0.379	P
annotation	00:03:37.361	00:03:37.740	0.379	M
annotation	00:03:37.740	00:03:38.205	0.466	G
